image_name,character
Sample052/img052-00474,p
Sample052/img052-00448,p
Sample052/img052-00879,p
Sample052/img052-00845,p
Sample052/img052-00851,p
Sample052/img052-00689,p
Sample052/img052-00104,p
Sample052/img052-00662,p
Sample052/img052-00676,p
Sample052/img052-00110,p
Sample052/img052-00138,p
Sample052/img052-00886,p
Sample052/img052-00892,p
Sample052/img052-00884,p
Sample052/img052-00890,p
Sample052/img052-00648,p
Sample052/img052-00660,p
Sample052/img052-00106,p
Sample052/img052-00112,p
Sample052/img052-00674,p
Sample052/img052-00847,p
Sample052/img052-00853,p
Sample052/img052-00338,p
Sample052/img052-00304,p
Sample052/img052-00462,p
Sample052/img052-00476,p
Sample052/img052-00310,p
Sample052/img052-00489,p
Sample052/img052-00258,p
Sample052/img052-00270,p
Sample052/img052-00516,p
Sample052/img052-00502,p
Sample052/img052-00264,p
Sample052/img052-00728,p
Sample052/img052-00714,p
Sample052/img052-00072,p
Sample052/img052-00066,p
Sample052/img052-00700,p
Sample052/img052-00933,p
Sample052/img052-00099,p
Sample052/img052-00927,p
Sample052/img052-00098,p
Sample052/img052-00926,p
Sample052/img052-00932,p
Sample052/img052-00067,p
Sample052/img052-00701,p
Sample052/img052-00715,p
Sample052/img052-00073,p
Sample052/img052-00729,p
Sample052/img052-00503,p
Sample052/img052-00265,p
Sample052/img052-00271,p
Sample052/img052-00517,p
Sample052/img052-00259,p
Sample052/img052-00488,p
Sample052/img052-00477,p
Sample052/img052-00311,p
Sample052/img052-00305,p
Sample052/img052-00463,p
Sample052/img052-00339,p
Sample052/img052-00852,p
Sample052/img052-00846,p
Sample052/img052-00113,p
Sample052/img052-00675,p
Sample052/img052-00661,p
Sample052/img052-00107,p
Sample052/img052-00649,p
Sample052/img052-00891,p
Sample052/img052-00885,p
Sample052/img052-00103,p
Sample052/img052-00665,p
Sample052/img052-00671,p
Sample052/img052-00117,p
Sample052/img052-00881,p
Sample052/img052-00659,p
Sample052/img052-00895,p
Sample052/img052-00842,p
Sample052/img052-00856,p
Sample052/img052-00467,p
Sample052/img052-00301,p
Sample052/img052-00315,p
Sample052/img052-00473,p
Sample052/img052-00329,p
Sample052/img052-00498,p
Sample052/img052-00513,p
Sample052/img052-00275,p
Sample052/img052-00261,p
Sample052/img052-00507,p
Sample052/img052-00249,p
Sample052/img052-00077,p
Sample052/img052-00711,p
Sample052/img052-00705,p
Sample052/img052-00063,p
Sample052/img052-00739,p
Sample052/img052-00088,p
Sample052/img052-00936,p
Sample052/img052-00922,p
Sample052/img052-00923,p
Sample052/img052-00089,p
Sample052/img052-00937,p
Sample052/img052-00738,p
Sample052/img052-00704,p
Sample052/img052-00062,p
Sample052/img052-00076,p
Sample052/img052-00710,p
Sample052/img052-00248,p
Sample052/img052-00260,p
Sample052/img052-00506,p
Sample052/img052-00512,p
Sample052/img052-00274,p
Sample052/img052-00499,p
Sample052/img052-00328,p
Sample052/img052-00314,p
Sample052/img052-00472,p
Sample052/img052-00466,p
Sample052/img052-00300,p
Sample052/img052-00857,p
Sample052/img052-00843,p
Sample052/img052-00894,p
Sample052/img052-00658,p
Sample052/img052-00880,p
Sample052/img052-00670,p
Sample052/img052-00116,p
Sample052/img052-00102,p
Sample052/img052-00664,p
Sample052/img052-00114,p
Sample052/img052-00672,p
Sample052/img052-00666,p
Sample052/img052-00100,p
Sample052/img052-00128,p
Sample052/img052-00896,p
Sample052/img052-00882,p
Sample052/img052-00869,p
Sample052/img052-00855,p
Sample052/img052-00699,p
Sample052/img052-00841,p
Sample052/img052-00470,p
Sample052/img052-01008,p
Sample052/img052-00316,p
Sample052/img052-00302,p
Sample052/img052-00464,p
Sample052/img052-00458,p
Sample052/img052-00504,p
Sample052/img052-00262,p
Sample052/img052-00276,p
Sample052/img052-00510,p
Sample052/img052-00538,p
Sample052/img052-00289,p
Sample052/img052-00060,p
Sample052/img052-00706,p
Sample052/img052-00712,p
Sample052/img052-00074,p
Sample052/img052-00048,p
Sample052/img052-00909,p
Sample052/img052-00921,p
Sample052/img052-00935,p
Sample052/img052-00934,p
Sample052/img052-00920,p
Sample052/img052-00908,p
Sample052/img052-00049,p
Sample052/img052-00713,p
Sample052/img052-00075,p
Sample052/img052-00061,p
Sample052/img052-00707,p
Sample052/img052-00288,p
Sample052/img052-00539,p
Sample052/img052-00277,p
Sample052/img052-00511,p
Sample052/img052-00505,p
Sample052/img052-00263,p
Sample052/img052-00459,p
Sample052/img052-00303,p
Sample052/img052-00465,p
Sample052/img052-00471,p
Sample052/img052-00317,p
Sample052/img052-01009,p
Sample052/img052-00840,p
Sample052/img052-00698,p
Sample052/img052-00854,p
Sample052/img052-00868,p
Sample052/img052-00883,p
Sample052/img052-00129,p
Sample052/img052-00897,p
Sample052/img052-00667,p
Sample052/img052-00101,p
Sample052/img052-00115,p
Sample052/img052-00673,p
Sample052/img052-00118,p
Sample052/img052-00656,p
Sample052/img052-00130,p
Sample052/img052-00124,p
Sample052/img052-00642,p
Sample052/img052-00871,p
Sample052/img052-00865,p
Sample052/img052-00695,p
Sample052/img052-00681,p
Sample052/img052-00859,p
Sample052/img052-01010,p
Sample052/img052-00468,p
Sample052/img052-01004,p
Sample052/img052-00332,p
Sample052/img052-00454,p
Sample052/img052-00440,p
Sample052/img052-00326,p
Sample052/img052-00497,p
Sample052/img052-00483,p
Sample052/img052-00508,p
Sample052/img052-00246,p
Sample052/img052-00520,p
Sample052/img052-00534,p
Sample052/img052-00252,p
Sample052/img052-00285,p
Sample052/img052-00291,p
Sample052/img052-00078,p
Sample052/img052-00722,p
Sample052/img052-00044,p
Sample052/img052-00050,p
Sample052/img052-00736,p
Sample052/img052-00905,p
Sample052/img052-00911,p
Sample052/img052-00939,p
Sample052/img052-00087,p
Sample052/img052-00093,p
Sample052/img052-00092,p
Sample052/img052-00938,p
Sample052/img052-00086,p
Sample052/img052-00910,p
Sample052/img052-00904,p
Sample052/img052-00051,p
Sample052/img052-00737,p
Sample052/img052-00723,p
Sample052/img052-00045,p
Sample052/img052-00079,p
Sample052/img052-00290,p
Sample052/img052-00284,p
Sample052/img052-00535,p
Sample052/img052-00253,p
Sample052/img052-00247,p
Sample052/img052-00521,p
Sample052/img052-00509,p
Sample052/img052-00482,p
Sample052/img052-00496,p
Sample052/img052-00441,p
Sample052/img052-00327,p
Sample052/img052-00333,p
Sample052/img052-00455,p
Sample052/img052-01005,p
Sample052/img052-01011,p
Sample052/img052-00469,p
Sample052/img052-00858,p
Sample052/img052-00680,p
Sample052/img052-00694,p
Sample052/img052-00864,p
Sample052/img052-00870,p
Sample052/img052-00125,p
Sample052/img052-00643,p
Sample052/img052-00657,p
Sample052/img052-00131,p
Sample052/img052-00119,p
Sample052/img052-00669,p
Sample052/img052-00899,p
Sample052/img052-00641,p
Sample052/img052-00127,p
Sample052/img052-00133,p
Sample052/img052-00655,p
Sample052/img052-00866,p
Sample052/img052-00872,p
Sample052/img052-00682,p
Sample052/img052-00696,p
Sample052/img052-01007,p
Sample052/img052-00319,p
Sample052/img052-01013,p
Sample052/img052-00325,p
Sample052/img052-00443,p
Sample052/img052-00457,p
Sample052/img052-00331,p
Sample052/img052-00480,p
Sample052/img052-00494,p
Sample052/img052-00279,p
Sample052/img052-00251,p
Sample052/img052-00537,p
Sample052/img052-00523,p
Sample052/img052-00245,p
Sample052/img052-00292,p
Sample052/img052-00286,p
Sample052/img052-00709,p
Sample052/img052-00735,p
Sample052/img052-00053,p
Sample052/img052-00047,p
Sample052/img052-00721,p
Sample052/img052-00912,p
Sample052/img052-00906,p
Sample052/img052-00090,p
Sample052/img052-00084,p
Sample052/img052-00085,p
Sample052/img052-00091,p
Sample052/img052-00907,p
Sample052/img052-00913,p
Sample052/img052-00046,p
Sample052/img052-00720,p
Sample052/img052-00734,p
Sample052/img052-00052,p
Sample052/img052-00708,p
Sample052/img052-00287,p
Sample052/img052-00293,p
Sample052/img052-00522,p
Sample052/img052-00244,p
Sample052/img052-00250,p
Sample052/img052-00536,p
Sample052/img052-00278,p
Sample052/img052-00495,p
Sample052/img052-00481,p
Sample052/img052-00456,p
Sample052/img052-00330,p
Sample052/img052-00324,p
Sample052/img052-00442,p
Sample052/img052-01012,p
Sample052/img052-00318,p
Sample052/img052-01006,p
Sample052/img052-00697,p
Sample052/img052-00683,p
Sample052/img052-00873,p
Sample052/img052-00867,p
Sample052/img052-00132,p
Sample052/img052-00654,p
Sample052/img052-00640,p
Sample052/img052-00898,p
Sample052/img052-00126,p
Sample052/img052-00668,p
Sample052/img052-00122,p
Sample052/img052-00644,p
Sample052/img052-00888,p
Sample052/img052-00650,p
Sample052/img052-00136,p
Sample052/img052-00678,p
Sample052/img052-00687,p
Sample052/img052-00693,p
Sample052/img052-00863,p
Sample052/img052-00877,p
Sample052/img052-00446,p
Sample052/img052-00320,p
Sample052/img052-00334,p
Sample052/img052-00452,p
Sample052/img052-01002,p
Sample052/img052-01016,p
Sample052/img052-00308,p
Sample052/img052-00485,p
Sample052/img052-00491,p
Sample052/img052-00532,p
Sample052/img052-00254,p
Sample052/img052-00240,p
Sample052/img052-00526,p
Sample052/img052-00268,p
Sample052/img052-00297,p
Sample052/img052-00283,p
Sample052/img052-00056,p
Sample052/img052-00730,p
Sample052/img052-00724,p
Sample052/img052-00042,p
Sample052/img052-00718,p
Sample052/img052-00095,p
Sample052/img052-00081,p
Sample052/img052-00917,p
Sample052/img052-00903,p
Sample052/img052-00902,p
Sample052/img052-00916,p
Sample052/img052-00080,p
Sample052/img052-00094,p
Sample052/img052-00719,p
Sample052/img052-00725,p
Sample052/img052-00043,p
Sample052/img052-00057,p
Sample052/img052-00731,p
Sample052/img052-00282,p
Sample052/img052-00296,p
Sample052/img052-00269,p
Sample052/img052-00241,p
Sample052/img052-00527,p
Sample052/img052-00533,p
Sample052/img052-00255,p
Sample052/img052-00490,p
Sample052/img052-00484,p
Sample052/img052-00309,p
Sample052/img052-01003,p
Sample052/img052-00335,p
Sample052/img052-00453,p
Sample052/img052-00447,p
Sample052/img052-00321,p
Sample052/img052-00876,p
Sample052/img052-00862,p
Sample052/img052-00692,p
Sample052/img052-00686,p
Sample052/img052-00679,p
Sample052/img052-00651,p
Sample052/img052-00889,p
Sample052/img052-00137,p
Sample052/img052-00123,p
Sample052/img052-00645,p
Sample052/img052-00135,p
Sample052/img052-00653,p
Sample052/img052-00647,p
Sample052/img052-00121,p
Sample052/img052-00109,p
Sample052/img052-00690,p
Sample052/img052-00848,p
Sample052/img052-00684,p
Sample052/img052-00874,p
Sample052/img052-00860,p
Sample052/img052-00451,p
Sample052/img052-00337,p
Sample052/img052-00323,p
Sample052/img052-00445,p
Sample052/img052-01015,p
Sample052/img052-01001,p
Sample052/img052-00479,p
Sample052/img052-00492,p
Sample052/img052-00486,p
Sample052/img052-00525,p
Sample052/img052-00243,p
Sample052/img052-00257,p
Sample052/img052-00531,p
Sample052/img052-00519,p
Sample052/img052-00280,p
Sample052/img052-00294,p
Sample052/img052-00041,p
Sample052/img052-00727,p
Sample052/img052-00733,p
Sample052/img052-00055,p
Sample052/img052-00069,p
Sample052/img052-00082,p
Sample052/img052-00928,p
Sample052/img052-00096,p
Sample052/img052-00900,p
Sample052/img052-00914,p
Sample052/img052-00915,p
Sample052/img052-00901,p
Sample052/img052-00929,p
Sample052/img052-00097,p
Sample052/img052-00083,p
Sample052/img052-00068,p
Sample052/img052-00732,p
Sample052/img052-00054,p
Sample052/img052-00040,p
Sample052/img052-00726,p
Sample052/img052-00295,p
Sample052/img052-00281,p
Sample052/img052-00518,p
Sample052/img052-00256,p
Sample052/img052-00530,p
Sample052/img052-00524,p
Sample052/img052-00242,p
Sample052/img052-00487,p
Sample052/img052-00493,p
Sample052/img052-01000,p
Sample052/img052-00478,p
Sample052/img052-01014,p
Sample052/img052-00322,p
Sample052/img052-00444,p
Sample052/img052-00450,p
Sample052/img052-00336,p
Sample052/img052-00861,p
Sample052/img052-00875,p
Sample052/img052-00685,p
Sample052/img052-00849,p
Sample052/img052-00691,p
Sample052/img052-00108,p
Sample052/img052-00646,p
Sample052/img052-00120,p
Sample052/img052-00134,p
Sample052/img052-00652,p
Sample052/img052-00609,p
Sample052/img052-00153,p
Sample052/img052-00635,p
Sample052/img052-00621,p
Sample052/img052-00147,p
Sample052/img052-00812,p
Sample052/img052-00806,p
Sample052/img052-00190,p
Sample052/img052-00184,p
Sample052/img052-00379,p
Sample052/img052-00437,p
Sample052/img052-00351,p
Sample052/img052-00345,p
Sample052/img052-00423,p
Sample052/img052-00392,p
Sample052/img052-00386,p
Sample052/img052-00219,p
Sample052/img052-00543,p
Sample052/img052-00225,p
Sample052/img052-00231,p
Sample052/img052-00557,p
Sample052/img052-00580,p
Sample052/img052-00594,p
Sample052/img052-00769,p
Sample052/img052-00027,p
Sample052/img052-00741,p
Sample052/img052-00999,p
Sample052/img052-00755,p
Sample052/img052-00033,p
Sample052/img052-00966,p
Sample052/img052-00972,p
Sample052/img052-00782,p
Sample052/img052-00796,p
Sample052/img052-00797,p
Sample052/img052-00783,p
Sample052/img052-00973,p
Sample052/img052-00967,p
Sample052/img052-00754,p
Sample052/img052-00032,p
Sample052/img052-00026,p
Sample052/img052-00998,p
Sample052/img052-00740,p
Sample052/img052-00768,p
Sample052/img052-00595,p
Sample052/img052-00581,p
Sample052/img052-00230,p
Sample052/img052-00556,p
Sample052/img052-00542,p
Sample052/img052-00224,p
Sample052/img052-00218,p
Sample052/img052-00387,p
Sample052/img052-00393,p
Sample052/img052-00344,p
Sample052/img052-00422,p
Sample052/img052-00436,p
Sample052/img052-00350,p
Sample052/img052-00378,p
Sample052/img052-00185,p
Sample052/img052-00191,p
Sample052/img052-00807,p
Sample052/img052-00813,p
Sample052/img052-00620,p
Sample052/img052-00146,p
Sample052/img052-00152,p
Sample052/img052-00634,p
Sample052/img052-00608,p
Sample052/img052-00178,p
Sample052/img052-00144,p
Sample052/img052-00622,p
Sample052/img052-00636,p
Sample052/img052-00150,p
Sample052/img052-00805,p
Sample052/img052-00811,p
Sample052/img052-00187,p
Sample052/img052-00839,p
Sample052/img052-00193,p
Sample052/img052-00408,p
Sample052/img052-00420,p
Sample052/img052-00346,p
Sample052/img052-00352,p
Sample052/img052-00434,p
Sample052/img052-00385,p
Sample052/img052-00391,p
Sample052/img052-00568,p
Sample052/img052-00554,p
Sample052/img052-00232,p
Sample052/img052-00226,p
Sample052/img052-00540,p
Sample052/img052-00597,p
Sample052/img052-00583,p
Sample052/img052-00018,p
Sample052/img052-00030,p
Sample052/img052-00756,p
Sample052/img052-00742,p
Sample052/img052-00024,p
Sample052/img052-00971,p
Sample052/img052-00965,p
Sample052/img052-00795,p
Sample052/img052-00959,p
Sample052/img052-00781,p
Sample052/img052-00780,p
Sample052/img052-00958,p
Sample052/img052-00794,p
Sample052/img052-00964,p
Sample052/img052-00970,p
Sample052/img052-00743,p
Sample052/img052-00025,p
Sample052/img052-00031,p
Sample052/img052-00757,p
Sample052/img052-00019,p
Sample052/img052-00582,p
Sample052/img052-00596,p
Sample052/img052-00227,p
Sample052/img052-00541,p
Sample052/img052-00555,p
Sample052/img052-00233,p
Sample052/img052-00569,p
Sample052/img052-00390,p
Sample052/img052-00384,p
Sample052/img052-00353,p
Sample052/img052-00435,p
Sample052/img052-00421,p
Sample052/img052-00347,p
Sample052/img052-00409,p
Sample052/img052-00192,p
Sample052/img052-00186,p
Sample052/img052-00838,p
Sample052/img052-00810,p
Sample052/img052-00804,p
Sample052/img052-00637,p
Sample052/img052-00151,p
Sample052/img052-00145,p
Sample052/img052-00623,p
Sample052/img052-00179,p
Sample052/img052-00627,p
Sample052/img052-00141,p
Sample052/img052-00155,p
Sample052/img052-00633,p
Sample052/img052-00169,p
Sample052/img052-00182,p
Sample052/img052-00196,p
Sample052/img052-00828,p
Sample052/img052-00800,p
Sample052/img052-00814,p
Sample052/img052-00343,p
Sample052/img052-00425,p
Sample052/img052-00431,p
Sample052/img052-00357,p
Sample052/img052-00419,p
Sample052/img052-00380,p
Sample052/img052-00394,p
Sample052/img052-00237,p
Sample052/img052-00551,p
Sample052/img052-00545,p
Sample052/img052-00223,p
Sample052/img052-00579,p
Sample052/img052-00592,p
Sample052/img052-00586,p
Sample052/img052-00753,p
Sample052/img052-00035,p
Sample052/img052-00021,p
Sample052/img052-00747,p
Sample052/img052-00009,p
Sample052/img052-00948,p
Sample052/img052-00790,p
Sample052/img052-00784,p
Sample052/img052-00974,p
Sample052/img052-00960,p
Sample052/img052-00961,p
Sample052/img052-00975,p
Sample052/img052-00785,p
Sample052/img052-00791,p
Sample052/img052-00949,p
Sample052/img052-00008,p
Sample052/img052-00020,p
Sample052/img052-00746,p
Sample052/img052-00752,p
Sample052/img052-00034,p
Sample052/img052-00587,p
Sample052/img052-00593,p
Sample052/img052-00578,p
Sample052/img052-00544,p
Sample052/img052-00222,p
Sample052/img052-00236,p
Sample052/img052-00550,p
